,Utterance_ID,Speaker,Utterance,Emotion,Dialogue_ID
3,4,Ross,What? How?,surprise,2452
4,5,Rachel,I ran into her at Central Perk!,joy,2452
5,6,Joey,No way!,surprise,2452
6,7,Phoebe,This is so unexpected!,surprise,2452
7,8,Ross,Does she still want that dance?,fear,2452
8,9,Rachel,"I don't know, but she's coming over!",neutral,2452
9,10,Chandler,And the plot thickens...,neutral,2452
10,11,Ross,I better make some coffee.,fear,2452
11,12,Monica,This is going to be interesting!,surprise,2452
0,1,Ross,"Hey, you won't believe what I found in the hotel room!",surprise,2453
1,2,Chandler,What is it? A mini bar full of free snacks?,joy,2453
2,3,Ross,"No, even better. Guess what's built into the price of the room?",surprise,2453
3,4,Chandler,"I don't know, Ross. Unlimited room service?",neutral,2453
4,5,Ross,All the soap and shampoo you can take!,joy,2453
5,6,Chandler,Are you serious? Why would you need so much soap?,surprise,2453
6,7,Ross,Why not? It's free!,neutral,2453
7,8,Chandler,"Okay, but what about the disposable cameras I asked you to take last night?",neutral,2453
8,9,Ross,Disposable cameras? I don't remember you mentioning that.,sadness,2453
9,10,Chandler,"Yes, I did! Right before we cut the cake, I came up to you and asked if you could do me a favor.",surprise,2453
10,11,Ross,"Oh, right! You did come up to me, but then Uncle Murray handed you a check and you started talking about Yugoslavians.",neutral,2453
11,12,Chandler,"What? No, I didn't! The cameras are gone and Monica's going to be so upset!",surprise,2453
12,13,Ross,I'm sure they're still here somewhere in the hotel. I'll help you look for them.,neutral,2453
13,14,Chandler,"Great. But hurry up, we don't have much time!",anger,2453
14,15,Ross,"Don't worry, I'll be back in three minutes.",neutral,2453
0,1,Joey,"Whoa, whoa, whoa! What is all this stuff?",surprise,2454
1,2,Ross,It's my new collection of historical artifacts. I've been researching ancient civilizations.,neutral,2454
2,3,Chandler,You've been collecting artifacts? Since when?,surprise,2454
3,4,Ross,"Since last week. I found some fascinating pieces from Ancient Egypt, Mesopotamia, and even the Byzantine Empire.",neutral,2454
4,5,Monica,"Wait a minute, Ross. Where did you get all these from?",surprise,2454
5,6,Ross,I bought them from various online auctions and collectors.,neutral,2454
6,7,Rachel,"Ross, these are just ordinary rocks and pottery shards!",disgust,2454
7,8,Ross,"What? No, these are authentic historical artifacts!",surprise,2454
8,9,Phoebe,"Oh my God, you've been scammed!",surprise,2454
9,10,Ross,"No, no, that's not possible. I made sure to verify the authenticity of each piece.",fear,2454
10,11,Chandler,And you believed them because...?,surprise,2454
11,12,Ross,I don't know. I just thought these were real.,sadness,2454
12,13,Joey,"Well, at least now you have a nice collection of rocks and bowls.",joy,2454
0,1,Chandler,"Okay, y'know what? Because you said that, I'm not putting out tonight.",neutral,2455
1,2,Monica,"Wait, what? What are you talking about?",surprise,2455
2,3,Chandler,"You said I never take out the trash. Well, two can play at that game!",joy,2455
3,4,Monica,"Chandler, we're not playing a game here!",anger,2455
4,5,Chandler,"No, we're not. We're having a... a battle of wits!",joy,2455
5,6,Monica,"Oh my God, you're such a child sometimes!",disgust,2455
6,7,Chandler,And you're a tyrant!,anger,2455
7,8,Monica,"Okay, that's it! I'm not cooking for you anymore!",anger,2455
8,9,Chandler,"Oh yeah? Well, I'm not doing the dishes either!",joy,2455
9,10,Monica,You don't do the dishes anyway!,disgust,2455
10,11,Chandler,I'm not doing them even more!,joy,2455
11,12,Monica,You're impossible!,anger,2455
12,13,Chandler,And you're... immovable!,surprise,2455
0,1,Mr. Burgin,I like her. She sees smart.,joy,2456
1,2,Mrs. Burgin,Really? I thought she seemed a bit quiet.,neutral,2456
2,3,Mr. Burgin,"No, she's sharp. You should talk to her more.",joy,2456
3,4,Mrs. Burgin,"Okay, I'll try. But what's the surprise you mentioned earlier?",surprise,2456
4,5,Mr. Burgin,"Oh, it's nothing big. Just something I noticed about her.",neutral,2456
5,6,Mrs. Burgin,What is it? You have me intrigued now!,surprise,2456
6,7,Mr. Burgin,"Well, I found out she's been secretly learning Spanish for the past year!",surprise,2456
7,8,Mrs. Burgin,"Wow, that is surprising! She never mentioned it to me.",surprise,2456
8,9,Mr. Burgin,"Yeah, she wanted to surprise everyone with a speech at the next family gathering.",joy,2456
9,10,Mrs. Burgin,"That's amazing. She really is smart, isn't she?",surprise,2456
10,11,Mr. Burgin,I told you! You should definitely get to know her better.,joy,2456
0,1,Ross,"Excuse me. Hi, I’m a professor here. Do you know the Paleontology section, fifth floor, stack 437?",neutral,2457
1,2,The Librarian,"Well, yes! Just give me five minutes, I just have to find someone to cover my shift.",joy,2457
2,3,Ross,No! No!! No! Can I speak to someone in charge please?!,anger,2457
3,4,The Head Librarian,How can I help you?,neutral,2457
4,5,Ross,"Hi, I was wondering if it is possible to increase security in the Paleontology section?",anger,2457
5,6,Ross,"See I-I wrote a book up there and instead of reading it people are-are-are well, rolling around in front of it.",anger,2457
6,7,The Head Librarian,"Wait, you're saying people are rolling around in front of your book? That's unbelievable!",surprise,2457
7,8,Ross,"Yes, it's quite surprising and frankly disturbing.",surprise,2457
8,9,The Head Librarian,I've never heard of such behavior in the library before. This is truly shocking.,surprise,2457
9,10,Ross,I couldn't agree more. I'm just surprised that this is happening in a place of learning.,surprise,2457
10,11,The Head Librarian,"I assure you, I will look into this matter immediately. This behavior will not be tolerated in our library.",neutral,2457
11,12,Ross,Thank you. I'm just surprised it's come to this.,surprise,2457
0,1,Phoebe,Guess what? I've got some big news!,neutral,2458
1,2,Chandler,What? You're finally going to cut your hair?,joy,2458
2,3,Phoebe,"No, guess again!",surprise,2458
3,4,Monica,You're going to be one of those people who collect donations during Christmas?,neutral,2458
4,5,Phoebe,Yes! How did you know?,surprise,2458
5,6,Monica,"I don't know, just a lucky guess!",joy,2458
6,7,Phoebe,"Well, I'm going to be out there spreading joy to the people!",joy,2458
7,8,Chandler,"Wait, you mean you're going to be one of those bell-ringing Santas?",surprise,2458
8,9,Phoebe,Yep! I've got my bell and my bucket ready!,joy,2458
9,10,Ross,"Wow, that's really surprising. I never thought you'd do something like that.",surprise,2458
10,11,Phoebe,"I know, right? But I want to spread more joy this year!",joy,2458
11,12,Monica,"Well, that's really sweet, Pheebs. We're all very proud of you!",joy,2458
12,13,Phoebe,"Thanks, Monica! I can't wait to get started!",joy,2458
0,1,Joey,Hey! So Estelle lined up a bunch of auditions for me tomorrow and I’ll have my health insurance back in no time.,joy,2459
1,2,Chandler,"That’s great, but shouldn’t you be on the toilet right now?",disgust,2459
2,3,Joey,What?!,surprise,2459
3,4,Chandler,What’s wrong with you?,disgust,2459
4,5,Joey,Nothing!,neutral,2459
5,6,Joey,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven’t been able to stand up since.",fear,2459
6,7,Joey,"But um, I don’t think it’s anything serious.",neutral,2459
7,8,Chandler,This sounds like a hernia. You have to—you-you go to the doctor!,surprise,2459
8,9,Joey,"No way! ‘Kay look, if I have to go to the doctor for anything it’s gonna be for this thing sticking out of my stomach!",fear,2459
9,10,Chandler,That’s a hernia.,disgust,2459
10,11,Joey,Why did I have to start working out again? Damn you 15s!,anger,2459
0,1,Doug,So thanks for the warm welcome.,neutral,2460
1,2,Doug,"It's good to have you guys on my team, and I come to play.",joy,2460
2,3,Doug,I hope you do too.,neutral,2460
3,4,Doug,"Now, let's go out there and get 'em!",joy,2460
4,5,Doug,"And remember, there is no 'I' in team.",neutral,2460
5,6,Chandler,"Yes, but there's two in martini, so everybody, let's celebrate our new team!",joy,2460
6,7,Doug,"Hold on, hold on. You! Chuckles! What's your name?",surprise,2460
7,8,Chandler,"Oh it's Bing, sir. I'm sorry, I was just ah...",fear,2460
8,9,Doug,"No-no, I heard what you said, funny.",neutral,2460
9,10,Doug,I like funny.,joy,2460
10,11,Doug,"This team is about hard work, but it's also about having fun.",joy,2460
11,12,Doug,Good to have you aboard Bing!,joy,2460
12,13,Chandler,"Thanks, Doug. I wasn't expecting such a warm reception.",surprise,2460
13,14,Doug,We're a tight-knit group here. We celebrate each other's successes and support each other through challenges.,neutral,2460
14,15,Chandler,That's really amazing to hear. I'm truly surprised and grateful to be a part of this team.,surprise,2460
15,16,Doug,"We're glad to have you, Bing. Let's show the world what we can achieve together!",joy,2460
16,17,Chandler,I never expected to find such a supportive team. This is truly a surprise and a blessing.,surprise,2460
0,1,Phoebe,I can't believe they actually hired me!,surprise,2461
1,2,Receptionist,You seemed surprised. Isn't this a great opportunity?,neutral,2461
2,3,Phoebe,"I mean, I know I'm qualified, but I didn't expect them to pick me!",surprise,2461
3,4,Receptionist,"Well, your resume must have really impressed them!",joy,2461
4,5,Phoebe,I guess so! I'm just so shocked they chose me over all those other applicants.,surprise,2461
5,6,Receptionist,You should be proud of yourself! It's a big accomplishment.,joy,2461
6,7,Phoebe,"Yeah, I am proud, but also a little scared. This is a huge responsibility.",surprise,2461
7,8,Receptionist,You'll do great. Just take it one day at a time.,joy,2461
8,9,Phoebe,You're right. I can't believe this is actually happening!,surprise,2461
0,1,Joey,Whoa—hey—wh-wh-what do you got there? What is that? Pie?,surprise,2462
1,2,Monica,"Yeah, you want some?",neutral,2462
2,3,Joey,"Ah, just cut me a little sliver.",joy,2462
3,4,Joey,A little bigger.,neutral,2462
4,5,Joey,Little bigger.,neutral,2462
5,6,Joey,What?!,surprise,2462
6,7,Joey,Are you afraid you’re gonna run out?!,anger,2462
7,8,Joey,Cut me a real piece!,anger,2462
8,9,Rachel,What's the matter with you?,surprise,2462
9,10,Joey,I don't know. I just... I've never seen pie like that before.,surprise,2462
10,11,Monica,It's just a new recipe I tried. Why?,neutral,2462
11,12,Joey,"No reason. Just surprised me, that's all.",surprise,2462
12,13,Chandler,"You know, for a guy who eats everything, you sure get surprised by food a lot.",joy,2462
13,14,Joey,I can't help it! It's always something new with you people!,surprise,2462
14,15,Phoebe,Maybe he's just easily surprised by the wonders of the culinary world.,joy,2462
15,16,Joey,Maybe! Or maybe I just like to keep you on your toes!,joy,2462
0,1,Robert,I can't believe this is happening again!,surprise,2463
1,2,Phoebe,What? What's going on?,surprise,2463
2,3,Robert,I just got a call from my ex-girlfriend. She's pregnant!,surprise,2463
3,4,Chandler,Wow! That's a lot to take in.,surprise,2463
4,5,Ross,How did she react?,neutral,2463
5,6,Robert,She doesn't know yet. She's still processing it.,sadness,2463
6,7,Phoebe,"Oh my God, what are you going to do?",surprise,2463
7,8,Robert,I don't know. I feel like my life is turning upside down.,surprise,2463
8,9,Gunther,"Hey buddy, this is a family place, put the mouse back in the house.",disgust,2463
9,10,Chandler,"Gunther, now's not the time.",anger,2463
10,11,Robert,"I never expected to be a father, especially not like this.",surprise,2463
0,1,Ross,You won't believe what I found out!,surprise,2464
1,2,Rachel,What is it?,neutral,2464
2,3,Ross,They're making a sequel to 'The One with the Proposal'!,joy,2464
3,4,Rachel,No way!,surprise,2464
4,5,Ross,Yes! And guess who's directing it?,surprise,2464
5,6,Rachel,Who?,neutral,2464
6,7,Ross,Steven Spielberg!,joy,2464
7,8,Rachel,Get out!,surprise,2464
8,9,Ross,I'm serious!,neutral,2464
9,10,Rachel,This is unbelievable!,surprise,2464
10,11,Ross,I know! I can't believe it either!,surprise,2464
11,12,Rachel,We have to tell the others!,joy,2464
12,13,Ross,I thought you'd never ask!,joy,2464
0,1,Mark,I can't believe he said that! I'm just going to go home and confront him myself.,surprise,2465
1,2,Rachel,"Wait, Mark, don't do anything rash. Let's talk about this first.",neutral,2465
2,3,Mark,I can't believe he would lie to me like that!,surprise,2465
3,4,Rachel,"I know it's surprising, but getting angry won't help. Let's think this through.",neutral,2465
4,5,Mark,You're right. I just... I can't believe he would go behind my back!,surprise,2465
5,6,Rachel,"I understand your surprise, but we need to approach this calmly.",neutral,2465
6,7,Mark,"Okay, okay. I'll take a deep breath and try to relax.",neutral,2465
7,8,Rachel,"That's good. Now, let's figure out what to do next.",neutral,2465
0,1,Monica,"You guys, I have something to tell you.",neutral,2466
1,2,All,What is it?,surprise,2466
2,3,Monica,I got a new job!,joy,2466
3,4,Rachel,"Monica, that's amazing!",joy,2466
4,5,Chandler,In this economy? How?,surprise,2466
5,6,Monica,It's a chef position at a new restaurant downtown.,neutral,2466
6,7,Ross,"That's great, Mon! You deserve it.",joy,2466
7,8,Joey,"Wait a minute, wait a minute. Does this mean I get to eat for free?",surprise,2466
8,9,Monica,"No, Joey, you do not get to eat for free.",neutral,2466
9,10,Joey,You're a monster.,surprise,2466
10,11,Rachel,When do you start?,neutral,2466
11,12,Monica,Next Monday.,neutral,2466
12,13,Chandler,"Wait, next Monday? As in, the day after tomorrow?",surprise,2466
13,14,Monica,"Yeah, I know it's soon, but I'm really excited about this opportunity!",joy,2466
14,15,Ross,"We're all really proud of you, Monica.",joy,2466
15,16,All,Congratulations!,joy,2466
0,1,Rachel,"Hey Tag, did you hear about the new project assignment?",neutral,2467
1,2,Tag,"No, what? I've been swamped with work all day!",surprise,2467
2,3,Rachel,"Well, it turns out that you'll be leading the team on this one!",neutral,2467
3,4,Tag,"Wait, what? Are you serious?",surprise,2467
4,5,Rachel,"Yes, I'm serious. Your hard work has paid off!",joy,2467
5,6,Tag,"Wow, I can't believe this. I'm so surprised!",surprise,2467
6,7,Rachel,"You deserve it, Tag. Let's celebrate with some coffee later.",neutral,2467
7,8,Tag,"Sure, I'll be the one jumping up and down by the coffee machine!",joy,2467
8,9,Rachel,That's the spirit! Now let's get to work on this new project!,neutral,2467
0,1,Phoebe,"Hi, guys.",neutral,2468
1,2,Rachel,Hi! Phoebe.,joy,2468
2,3,Monica,Hi Phoebe.,neutral,2468
3,4,Phoebe,I have a surprise for you all!,surprise,2468
4,5,Rachel,What is it?,surprise,2468
5,6,Monica,You seem excited!,neutral,2468
6,7,Phoebe,I'm having twins!,surprise,2468
7,8,Rachel,Oh my God!,surprise,2468
8,9,Monica,That's amazing!,surprise,2468
9,10,Rachel,How did you find out?,neutral,2468
10,11,Phoebe,"The doctor told me yesterday, but I wanted to surprise you all in person.",surprise,2468
11,12,Monica,"Well, you certainly surprised us!",joy,2468
12,13,Phoebe,Wait until you hear the next surprise!,surprise,2468
13,14,Rachel,What could possibly top that?,surprise,2468
14,15,Phoebe,One of the babies is a boy and the other is a girl!,surprise,2468
15,16,Monica,"Twins, a boy and a girl, that's incredible!",surprise,2468
